Game_ID,Words,Color,Category,Options,Prompt,Correct_Answer,Response,Probabilities,Correct
85,"['BRUSH', 'CANVAS', 'EASEL', 'PALETTE']",yellow,PAINTING ACCESSORIES,"['ZIPPER', 'FOLDING', 'FIRST', 'COMB', 'LAWN', 'REVERSE', 'DRIVE', 'PARK', 'GEAR', 'HIGH', 'NEUTRAL', 'SAW']","['BRUSH', 'CANVAS', 'EASEL']",PALETTE,COMB,0.563946311063334,False
85,"['DRIVE', 'NEUTRAL', 'PARK', 'REVERSE']",green,AUTOMATIC TRANSMISSION SETTINGS,"['ZIPPER', 'FOLDING', 'FIRST', 'COMB', 'EASEL', 'LAWN', 'BRUSH', 'GEAR', 'HIGH', 'CANVAS', 'PALETTE', 'SAW']","['DRIVE', 'NEUTRAL', 'PARK']",REVERSE,GEAR,0.996218681203118,False
85,"['COMB', 'GEAR', 'SAW', 'ZIPPER']",blue,THINGS WITH TEETH,"['FOLDING', 'FIRST', 'EASEL', 'LAWN', 'REVERSE', 'DRIVE', 'PARK', 'BRUSH', 'HIGH', 'CANVAS', 'PALETTE', 'NEUTRAL']","['COMB', 'GEAR', 'SAW']",ZIPPER,BRUSH,0.9209621250238007,False
85,"['FIRST', 'FOLDING', 'HIGH', 'LAWN']",purple,___ CHAIR,"['ZIPPER', 'COMB', 'EASEL', 'REVERSE', 'DRIVE', 'PARK', 'BRUSH', 'GEAR', 'CANVAS', 'PALETTE', 'NEUTRAL', 'SAW']","['FIRST', 'FOLDING', 'HIGH']",LAWN,REVERSE,0.4210872217616793,False
86,"['CHART', 'DIAGRAM', 'GRAPH', 'MAP']",yellow,INFORMATION DISPLAYS,"['GRAVY', 'BONUS', 'MONTERO', 'STUFFING', 'SATISFACTION', 'ICING', 'PERK', 'EXTRA', 'TURKEY', 'PIE', 'ISTANBUL', 'I RAN']","['CHART', 'DIAGRAM', 'GRAPH']",MAP,GRAPH,0.5648924320543808,False
86,"['BONUS', 'EXTRA', 'ICING', 'PERK']",green,ADDITIONAL BENEFIT,"['GRAVY', 'DIAGRAM', 'MONTERO', 'STUFFING', 'SATISFACTION', 'GRAPH', 'TURKEY', 'CHART', 'PIE', 'MAP', 'ISTANBUL', 'I RAN']","['BONUS', 'EXTRA', 'ICING']",PERK,STUFFING,0.8617069823515584,False
86,"['GRAVY', 'PIE', 'STUFFING', 'TURKEY']",blue,THANKSGIVING FOOD,"['DIAGRAM', 'BONUS', 'MONTERO', 'SATISFACTION', 'GRAPH', 'ICING', 'PERK', 'EXTRA', 'CHART', 'MAP', 'ISTANBUL', 'I RAN']","['GRAVY', 'PIE', 'STUFFING']",TURKEY,ICING,0.9963800246641215,False
86,"['I RAN', 'ISTANBUL', 'MONTERO', 'SATISFACTION']",purple,SONG TITLES WITH PARENTHESES,"['GRAVY', 'DIAGRAM', 'BONUS', 'STUFFING', 'GRAPH', 'ICING', 'PERK', 'EXTRA', 'TURKEY', 'CHART', 'PIE', 'MAP']","['I RAN', 'ISTANBUL', 'MONTERO']",SATISFACTION,TURKEY,0.7467232342311028,False
87,"['GNOME', 'GOBLIN', 'OGRE', 'TROLL']",yellow,CREATURES IN FOLKLORE,"['AGENT', 'HORSE', 'SPY', 'MOLE', 'DRAGON', 'STALK', 'RABBIT', 'PETAL', 'TIGER', 'BUD', 'PLANT', 'LEAF']","['GNOME', 'GOBLIN', 'OGRE']",TROLL,DRAGON,0.9575193639268319,False
87,"['BUD', 'LEAF', 'PETAL', 'STALK']",green,FLOWER PARTS,"['AGENT', 'HORSE', 'SPY', 'TROLL', 'MOLE', 'DRAGON', 'GOBLIN', 'RABBIT', 'TIGER', 'GNOME', 'PLANT', 'OGRE']","['BUD', 'LEAF', 'PETAL']",STALK,PLANT,0.9981111147391161,False
87,"['AGENT', 'MOLE', 'PLANT', 'SPY']",blue,ONE INVOLVED IN ESPIONAGE,"['HORSE', 'TROLL', 'DRAGON', 'STALK', 'GOBLIN', 'RABBIT', 'PETAL', 'TIGER', 'BUD', 'GNOME', 'LEAF', 'OGRE']","['AGENT', 'MOLE', 'PLANT']",SPY,PLANT,0.3310318947095616,False
87,"['DRAGON', 'HORSE', 'RABBIT', 'TIGER']",purple,CHINESE ZODIAC ANIMALS,"['AGENT', 'SPY', 'TROLL', 'MOLE', 'STALK', 'GOBLIN', 'PETAL', 'BUD', 'GNOME', 'PLANT', 'LEAF', 'OGRE']","['DRAGON', 'HORSE', 'RABBIT']",TIGER,OGRE,0.3821717666709632,False
88,"['HORROR', 'PICTURE', 'ROCKY', 'SHOW']",yellow,ROCKY HORROR PICTURE SHOW,"['SALLY', 'FRAMED', 'ROAD', 'HARRY', 'ROGER', 'WHO', 'MAD', 'MET', 'WHEN', 'MAX', 'FURY', 'RABBIT']","['HORROR', 'PICTURE', 'ROCKY']",SHOW,FRAMED,0.593173046964737,False
88,"['FRAMED', 'RABBIT', 'ROGER', 'WHO']",green,WHO FRAMED ROGER RABBIT,"['ROCKY', 'SALLY', 'HORROR', 'ROAD', 'SHOW', 'HARRY', 'MAD', 'MET', 'WHEN', 'MAX', 'FURY', 'PICTURE']","['FRAMED', 'RABBIT', 'ROGER']",WHO,PICTURE,0.9719579559769963,False
88,"['HARRY', 'MET', 'SALLY', 'WHEN']",blue,WHEN HARRY MET SALLY,"['ROCKY', 'FRAMED', 'HORROR', 'ROAD', 'SHOW', 'ROGER', 'WHO', 'MAD', 'MAX', 'FURY', 'PICTURE', 'RABBIT']","['HARRY', 'MET', 'SALLY']",WHEN,PICTURE,0.561853109318064,False
88,"['FURY', 'MAD', 'MAX', 'ROAD']",purple,MAD MAX FURY ROAD,"['ROCKY', 'SALLY', 'FRAMED', 'HORROR', 'SHOW', 'HARRY', 'ROGER', 'WHO', 'MET', 'WHEN', 'PICTURE', 'RABBIT']","['FURY', 'MAD', 'MAX']",ROAD,HORROR,0.7388305119809373,False
89,"['ESSENCE', 'HEART', 'SPIRIT', 'SOUL']",yellow,INHERENT NATURE,"['COCO', 'RED', 'CARS', 'DEMO', 'STOUT', 'SCOTCH', 'SAKE', 'UP', 'CIDER', 'BRAVE', 'PORT', 'TICKER']","['ESSENCE', 'HEART', 'SPIRIT']",SOUL,BRAVE,0.7873422175936216,False
89,"['CIDER', 'PORT', 'SAKE', 'STOUT']",green,FERMENTED ALCOHOLIC BEVERAGES,"['COCO', 'RED', 'CARS', 'SOUL', 'DEMO', 'SCOTCH', 'UP', 'BRAVE', 'ESSENCE', 'TICKER', 'SPIRIT', 'HEART']","['CIDER', 'PORT', 'SAKE']",STOUT,SPIRIT,0.9927601448602555,False
89,"['BRAVE', 'CARS', 'COCO', 'UP']",blue,PIXAR MOVIES,"['RED', 'SOUL', 'DEMO', 'STOUT', 'SCOTCH', 'SAKE', 'CIDER', 'ESSENCE', 'PORT', 'TICKER', 'SPIRIT', 'HEART']","['BRAVE', 'CARS', 'COCO']",UP,SPIRIT,0.9379091801450254,False
89,"['DEMO', 'RED', 'SCOTCH', 'TICKER']",purple,___ TAPE,"['COCO', 'CARS', 'SOUL', 'STOUT', 'SAKE', 'UP', 'CIDER', 'BRAVE', 'ESSENCE', 'PORT', 'SPIRIT', 'HEART']","['DEMO', 'RED', 'SCOTCH']",TICKER,SPIRIT,0.8879924468275887,False
90,"['BALL', 'OUT', 'SAFE', 'STRIKE']",yellow,BASEBALL CALLS,"['WALK', 'CARP', 'SALMON', 'YOLK', 'FLOUNDER', 'FURNACE', 'COLONEL', 'SMELT', 'CATFISH', 'FORGE', 'OVEN', 'KILN']","['BALL', 'OUT', 'SAFE']",STRIKE,SAFE,0.17827377257334912,False
90,"['FORGE', 'FURNACE', 'KILN', 'OVEN']",green,HEAT SOURCES,"['WALK', 'OUT', 'CARP', 'SALMON', 'YOLK', 'FLOUNDER', 'COLONEL', 'SMELT', 'SAFE', 'STRIKE', 'BALL', 'CATFISH']","['FORGE', 'FURNACE', 'KILN']",OVEN,SMELT,0.9930921219306577,False
90,"['CARP', 'CATFISH', 'FLOUNDER', 'SMELT']",blue,FISH THAT ARE VERBS,"['WALK', 'OUT', 'SALMON', 'YOLK', 'FURNACE', 'COLONEL', 'SAFE', 'STRIKE', 'BALL', 'FORGE', 'OVEN', 'KILN']","['CARP', 'CATFISH', 'FLOUNDER']",SMELT,SALMON,0.9965012772077932,False
90,"['COLONEL', 'SALMON', 'WALK', 'YOLK']",purple,SILENT “L”,"['OUT', 'CARP', 'FLOUNDER', 'FURNACE', 'SMELT', 'SAFE', 'STRIKE', 'BALL', 'CATFISH', 'FORGE', 'OVEN', 'KILN']","['COLONEL', 'SALMON', 'WALK']",YOLK,FORGE,0.5556035548021557,False
91,"['ANACONDA', 'CAPYBARA', 'JAGUAR', 'TOUCAN']",yellow,AMAZON ANIMALS,"['COMPANY', 'BASE', 'HAIR', 'FOOT', 'LION', 'LEGS', 'FOUNDATION', 'CUCUMBER', 'RENT', 'CHANGE', 'BOTTOM', 'GREASE']","['ANACONDA', 'CAPYBARA', 'JAGUAR']",TOUCAN,LION,0.9834897413397206,False
91,"['BASE', 'BOTTOM', 'FOOT', 'FOUNDATION']",green,LOWEST POINT,"['COMPANY', 'HAIR', 'TOUCAN', 'ANACONDA', 'LION', 'LEGS', 'CUCUMBER', 'RENT', 'CHANGE', 'JAGUAR', 'GREASE', 'CAPYBARA']","['BASE', 'BOTTOM', 'FOOT']",FOUNDATION,LEGS,0.9224445614334348,False
91,"['COMPANY', 'GREASE', 'HAIR', 'RENT']",blue,MUSICALS,"['BASE', 'TOUCAN', 'ANACONDA', 'FOOT', 'LION', 'LEGS', 'FOUNDATION', 'CUCUMBER', 'CHANGE', 'BOTTOM', 'JAGUAR', 'CAPYBARA']","['COMPANY', 'GREASE', 'HAIR']",RENT,FOUNDATION,0.9789193656858396,False
91,"['CHANGE', 'CUCUMBER', 'LEGS', 'LION']",purple,SEA ___,"['COMPANY', 'BASE', 'HAIR', 'TOUCAN', 'ANACONDA', 'FOOT', 'FOUNDATION', 'RENT', 'BOTTOM', 'JAGUAR', 'GREASE', 'CAPYBARA']","['CHANGE', 'CUCUMBER', 'LEGS']",LION,FOUNDATION,0.2621645035094661,False
92,"['BAT', 'COBWEB', 'PUMPKIN', 'TOMBSTONE']",yellow,HALLOWEEN DECORATIONS,"['20000', '451', 'CHERRY', 'BELL', '24', 'FIREFLY', 'BONES', 'WEEDS', 'BAR', '2001', '7', '22']","['BAT', 'COBWEB', 'PUMPKIN']",TOMBSTONE,BONES,0.9211161275512906,False
92,"['24', 'BONES', 'FIREFLY', 'WEEDS']",green,TV SHOWS,"['20000', '451', 'CHERRY', 'COBWEB', 'BAT', 'BELL', 'PUMPKIN', 'TOMBSTONE', 'BAR', '2001', '7', '22']","['24', 'BONES', 'FIREFLY']",WEEDS,TOMBSTONE,0.7211510624092017,False
92,"['7', 'BAR', 'BELL', 'CHERRY']",blue,SLOT MACHINE SYMBOLS,"['20000', '451', 'COBWEB', 'BAT', '24', 'PUMPKIN', 'FIREFLY', 'BONES', 'WEEDS', 'TOMBSTONE', '2001', '22']","['7', 'BAR', 'BELL']",CHERRY,BAT,0.46260771613043933,False
92,"['22', '451', '2001', '20000']",purple,NUMBERS IN BOOK TITLES,"['CHERRY', 'COBWEB', 'BAT', 'BELL', '24', 'PUMPKIN', 'FIREFLY', 'BONES', 'WEEDS', 'TOMBSTONE', 'BAR', '7']","['22', '451', '2001']",20000,24,0.9292053492307986,False
93,"['CHAI', 'COCOA', 'COFFEE', 'TEA']",yellow,HOT DRINKS,"['TRUNK', 'BARK', 'BRANCH', 'OINK', 'BUZZ', 'SCOOP', 'ROOT', 'CLUCK', 'MEOW', 'DIRT', 'SKINNY', 'DISH']","['CHAI', 'COCOA', 'COFFEE']",TEA,SCOOP,0.5740669501718327,False
93,"['BUZZ', 'CLUCK', 'MEOW', 'OINK']",green,ANIMAL SOUNDS,"['TRUNK', 'BARK', 'BRANCH', 'SCOOP', 'COFFEE', 'ROOT', 'DIRT', 'TEA', 'SKINNY', 'DISH', 'CHAI', 'COCOA']","['BUZZ', 'CLUCK', 'MEOW']",OINK,BARK,0.9145181262918667,False
93,"['BARK', 'BRANCH', 'ROOT', 'TRUNK']",blue,TREE FEATURES,"['OINK', 'BUZZ', 'SCOOP', 'COFFEE', 'CLUCK', 'MEOW', 'DIRT', 'TEA', 'SKINNY', 'DISH', 'CHAI', 'COCOA']","['BARK', 'BRANCH', 'ROOT']",TRUNK,BRANCH,0.7868185565490827,False
93,"['DIRT', 'DISH', 'SCOOP', 'SKINNY']",purple,INSIDE INFO,"['TRUNK', 'BARK', 'BRANCH', 'OINK', 'BUZZ', 'COFFEE', 'ROOT', 'CLUCK', 'MEOW', 'TEA', 'CHAI', 'COCOA']","['DIRT', 'DISH', 'SCOOP']",SKINNY,ROOT,0.9975152292939617,False
94,"['GET OUT', 'GO', 'LEAVE', 'SCRAM']",yellow,“SKEDADDLE!”,"['YOU', 'NEPO', 'SANTA', 'THEM', 'ME', 'BEANIE', 'FUR', 'NOPE', 'US', 'PEON', 'PONE', 'OPEN']","['GET OUT', 'GO', 'LEAVE']",SCRAM,NOPE,0.7228687254350358,False
94,"['ME', 'THEM', 'US', 'YOU']",green,PRONOUNS,"['LEAVE', 'GET OUT', 'NEPO', 'SANTA', 'BEANIE', 'SCRAM', 'FUR', 'NOPE', 'GO', 'PEON', 'PONE', 'OPEN']","['ME', 'THEM', 'US']",YOU,NOPE,0.44030793437834087,False
94,"['NOPE', 'OPEN', 'PEON', 'PONE']",blue,ANAGRAMS,"['LEAVE', 'GET OUT', 'YOU', 'NEPO', 'SANTA', 'THEM', 'ME', 'BEANIE', 'SCRAM', 'FUR', 'US', 'GO']","['NOPE', 'OPEN', 'PEON']",PONE,NEPO,0.9967926870031387,False
94,"['BEANIE', 'FUR', 'NEPO', 'SANTA']",purple,___ BABY,"['LEAVE', 'GET OUT', 'YOU', 'THEM', 'ME', 'SCRAM', 'NOPE', 'US', 'GO', 'PEON', 'PONE', 'OPEN']","['BEANIE', 'FUR', 'NEPO']",SANTA,OPEN,0.44514186971901004,False
95,"['BOGUS', 'FAKE', 'PHONY', 'SHAM']",green,COUNTERFEIT,"['STAN', 'LOLA', 'OVER', 'IRIS', 'RETINA', 'MICHELLE', 'LENS', 'ALEJANDRO', 'COPY', 'PUPIL', 'ROGER', 'OUT']","['BOGUS', 'FAKE', 'PHONY']",SHAM,COPY,0.9857621061023181,False
95,"['IRIS', 'LENS', 'PUPIL', 'RETINA']",yellow,EYE PARTS,"['SHAM', 'STAN', 'LOLA', 'OVER', 'BOGUS', 'PHONY', 'FAKE', 'MICHELLE', 'ALEJANDRO', 'COPY', 'ROGER', 'OUT']","['IRIS', 'LENS', 'PUPIL']",RETINA,COPY,0.20202826986885633,False
95,"['COPY', 'OUT', 'OVER', 'ROGER']",blue,RADIO LINGO,"['SHAM', 'STAN', 'LOLA', 'BOGUS', 'IRIS', 'PHONY', 'RETINA', 'FAKE', 'MICHELLE', 'LENS', 'ALEJANDRO', 'PUPIL']","['COPY', 'OUT', 'OVER']",ROGER,LENS,0.6709081178980509,False
95,"['ALEJANDRO', 'LOLA', 'MICHELLE', 'STAN']",purple,SONGS THAT ARE NAMES,"['SHAM', 'OVER', 'BOGUS', 'IRIS', 'PHONY', 'RETINA', 'FAKE', 'LENS', 'COPY', 'PUPIL', 'ROGER', 'OUT']","['ALEJANDRO', 'LOLA', 'MICHELLE']",STAN,ROGER,0.4998314536496125,False
96,"['BUFFALO', 'COW', 'GOAT', 'SHEEP']",yellow,BOVIDS,"['EXCEL', 'GLOW', 'ENVY', 'CUTIE', 'BEAM', 'FLOOR', 'SEEDY', 'RINGS', 'VAULT', 'HORSE', 'RADIATE', 'SHINE']","['BUFFALO', 'COW', 'GOAT']",SHEEP,HORSE,0.9863762291279904,False
96,"['BEAM', 'GLOW', 'RADIATE', 'SHINE']",green,EMIT LIGHT,"['EXCEL', 'ENVY', 'CUTIE', 'BUFFALO', 'FLOOR', 'COW', 'SEEDY', 'RINGS', 'VAULT', 'HORSE', 'SHEEP', 'GOAT']","['BEAM', 'GLOW', 'RADIATE']",SHINE,RADIATE,0.5039896598239224,False
96,"['FLOOR', 'HORSE', 'RINGS', 'VAULT']",blue,GYMNASTICS APPARATUS,"['EXCEL', 'GLOW', 'ENVY', 'CUTIE', 'BEAM', 'BUFFALO', 'COW', 'SEEDY', 'RADIATE', 'SHEEP', 'SHINE', 'GOAT']","['FLOOR', 'HORSE', 'RINGS']",VAULT,SHINE,0.9534330633392845,False
96,"['CUTIE', 'ENVY', 'EXCEL', 'SEEDY']",purple,WORDS THAT SOUND LIKE TWO LETTERS,"['GLOW', 'BEAM', 'BUFFALO', 'FLOOR', 'COW', 'RINGS', 'VAULT', 'HORSE', 'RADIATE', 'SHEEP', 'SHINE', 'GOAT']","['CUTIE', 'ENVY', 'EXCEL']",SEEDY,SHINE,0.9755679059983612,False
97,"['GIANT', 'PRINCESS', 'WITCH', 'WOLF']",yellow,FAIRY TALE FIGURES,"['NEW YORK', 'LUCY', 'GAMBIT', 'QUEEN', 'BISHOP', 'YOU', '""ROCK N ROLL""', 'MATE']","['GIANT', 'PRINCESS', 'WITCH']",WOLF,QUEEN,0.9912765651210634,False
97,"['BISHOP', 'MATE', 'GAMBIT', 'QUEEN']",green,CHESS TERMS,"['GIANT', 'NEW YORK', 'LUCY', 'WITCH', 'WOLF', 'YOU', 'PRINCESS', '""ROCK N ROLL""']","['BISHOP', 'MATE', 'GAMBIT']",QUEEN,MATE,0.7159679156551836,False
97,"['LUCY', 'NEW YORK', '""ROCK N ROLL""', 'YOU']",blue,“PEANUTS” CHARACTERS,"['GIANT', 'GAMBIT', 'WITCH', 'QUEEN', 'WOLF', 'BISHOP', 'PRINCESS', 'MATE']","['LUCY', 'NEW YORK', '""ROCK N ROLL""']",YOU,WOLF,0.31954516669151534,False
98,"['APRICOT', 'FIG', 'GRAPE', 'LIME']",yellow,FRUITS,"['FRESH', 'STONE', 'OPULENT', 'NAIVE', 'DELUXE', 'BERRY', 'ENVIOUS', 'LAVISH', 'FOSTER', 'GRAND', 'UNWELL', 'SWANK']","['APRICOT', 'FIG', 'GRAPE']",LIME,BERRY,0.9946544183884034,False
98,"['DELUXE', 'GRAND', 'LAVISH', 'OPULENT']",green,LUXURIOUS,"['FRESH', 'LIME', 'GRAPE', 'STONE', 'NAIVE', 'BERRY', 'ENVIOUS', 'FOSTER', 'FIG', 'UNWELL', 'APRICOT', 'SWANK']","['DELUXE', 'GRAND', 'LAVISH']",OPULENT,SWANK,0.9948277360286646,False
98,"['BERRY', 'FOSTER', 'STONE', 'SWANK']",blue,BEST ACTRESS OSCAR WINNERS,"['FRESH', 'LIME', 'GRAPE', 'OPULENT', 'NAIVE', 'DELUXE', 'ENVIOUS', 'LAVISH', 'FIG', 'GRAND', 'UNWELL', 'APRICOT']","['BERRY', 'FOSTER', 'STONE']",SWANK,FIG,0.7043186408658519,False
98,"['ENVIOUS', 'FRESH', 'NAIVE', 'UNWELL']",purple,WHAT “GREEN” MIGHT MEAN,"['LIME', 'GRAPE', 'STONE', 'OPULENT', 'DELUXE', 'BERRY', 'LAVISH', 'FOSTER', 'FIG', 'GRAND', 'APRICOT', 'SWANK']","['ENVIOUS', 'FRESH', 'NAIVE']",UNWELL,GRAND,0.5581197695006724,False
99,"['BRIGHT', 'CLEVER', 'QUICK', 'SHARP']",yellow,INTELLIGENT,"['SMART', 'LASSO', 'MARS', 'FRONTIER', 'COWBOY', 'OUTLAW', 'ALASKA', 'SPIRIT', 'DRIFTER', 'SHERIFF', 'SOUTHWEST', 'ROGERS']","['BRIGHT', 'CLEVER', 'QUICK']",SHARP,SMART,0.9982249143052224,False
99,"['ALASKA', 'FRONTIER', 'SOUTHWEST', 'SPIRIT']",green,AIRLINES,"['SMART', 'LASSO', 'MARS', 'SHARP', 'COWBOY', 'OUTLAW', 'BRIGHT', 'QUICK', 'CLEVER', 'DRIFTER', 'SHERIFF', 'ROGERS']","['ALASKA', 'FRONTIER', 'SOUTHWEST']",SPIRIT,FRONTIER,0.8424757373540446,False
99,"['COWBOY', 'DRIFTER', 'OUTLAW', 'SHERIFF']",blue,WESTERN TROPES,"['SMART', 'LASSO', 'MARS', 'SHARP', 'FRONTIER', 'ALASKA', 'SPIRIT', 'BRIGHT', 'QUICK', 'CLEVER', 'SOUTHWEST', 'ROGERS']","['COWBOY', 'DRIFTER', 'OUTLAW']",SHERIFF,FRONTIER,0.9925159890029424,False
99,"['LASSO', 'MARS', 'ROGERS', 'SMART']",purple,TV SHOW TITLE SURNAMES,"['SHARP', 'FRONTIER', 'COWBOY', 'OUTLAW', 'ALASKA', 'SPIRIT', 'BRIGHT', 'QUICK', 'CLEVER', 'DRIFTER', 'SHERIFF', 'SOUTHWEST']","['LASSO', 'MARS', 'ROGERS']",SMART,COWBOY,0.9631831922400105,False
100,"['BOOKMARK', 'HISTORY', 'TAB', 'WINDOW']",yellow,WEB BROWSER-RELATED,"['BUTTON', 'MARTINI', 'BOND', 'DOZEN', 'RELATION', 'TIE', 'CUFF', 'JOKE', 'POCKET', 'LAUNDRY', 'LINK', 'COLLAR']","['BOOKMARK', 'HISTORY', 'TAB']",WINDOW,LINK,0.990103544959374,False
100,"['BUTTON', 'COLLAR', 'CUFF', 'POCKET']",green,SHIRT FEATURES,"['TAB', 'BOOKMARK', 'HISTORY', 'MARTINI', 'BOND', 'DOZEN', 'RELATION', 'TIE', 'WINDOW', 'JOKE', 'LAUNDRY', 'LINK']","['BUTTON', 'COLLAR', 'CUFF']",POCKET,TIE,0.987576470983114,False
100,"['BOND', 'LINK', 'RELATION', 'TIE']",blue,CONNECTION,"['TAB', 'BUTTON', 'BOOKMARK', 'HISTORY', 'MARTINI', 'DOZEN', 'CUFF', 'WINDOW', 'JOKE', 'POCKET', 'LAUNDRY', 'COLLAR']","['BOND', 'LINK', 'RELATION']",TIE,COLLAR,0.9364504289409792,False
100,"['DOZEN', 'JOKE', 'LAUNDRY', 'MARTINI']",purple,DIRTY ___,"['TAB', 'BUTTON', 'BOOKMARK', 'HISTORY', 'BOND', 'RELATION', 'TIE', 'CUFF', 'WINDOW', 'POCKET', 'LINK', 'COLLAR']","['DOZEN', 'JOKE', 'LAUNDRY']",MARTINI,LINK,0.5342195319803676,False
101,"['BACKUP', 'COPY', 'EXTRA', 'SPARE']",yellow,REPLACEMENT,"['PEN', 'ALLEY', 'BALL', 'TOO', 'MUG', 'WON', 'LANE', 'ATE', 'FOR', 'TEE', 'TOTE', 'PIN']","['BACKUP', 'COPY', 'EXTRA']",SPARE,TOTE,0.4296401436673927,False
101,"['ALLEY', 'BALL', 'LANE', 'PIN']",green,BOWLING,"['BACKUP', 'SPARE', 'PEN', 'TOO', 'EXTRA', 'MUG', 'WON', 'ATE', 'FOR', 'COPY', 'TEE', 'TOTE']","['ALLEY', 'BALL', 'LANE']",PIN,LANE,0.6690294824842764,False
101,"['MUG', 'PEN', 'TEE', 'TOTE']",blue,COMMON MERCH ITEMS,"['BACKUP', 'SPARE', 'ALLEY', 'BALL', 'TOO', 'EXTRA', 'WON', 'LANE', 'ATE', 'FOR', 'COPY', 'PIN']","['MUG', 'PEN', 'TEE']",TOTE,PIN,0.8490909887116519,False
101,"['ATE', 'FOR', 'TOO', 'WON']",purple,NUMBER HOMOPHONES,"['BACKUP', 'SPARE', 'PEN', 'ALLEY', 'BALL', 'EXTRA', 'MUG', 'LANE', 'COPY', 'TEE', 'TOTE', 'PIN']","['ATE', 'FOR', 'TOO']",WON,TOTE,0.18413478999790672,False
102,"['BARTENDER', 'CHEF', 'HOST', 'SERVER']",yellow,RESTAURANT WORKERS,"['DIGIT', 'BEAKER', 'MOTORCYCLE', 'MITT', 'DOG', 'GONZO', 'PIGGY', 'CAR', 'BUS', 'TRUCK', 'SCOOTER', 'ANIMAL']","['BARTENDER', 'CHEF', 'HOST']",SERVER,CHEF,0.7989822169513243,False
102,"['BUS', 'CAR', 'MOTORCYCLE', 'TRUCK']",green,MOTOR VEHICLES,"['DIGIT', 'BEAKER', 'MITT', 'DOG', 'GONZO', 'SERVER', 'CHEF', 'PIGGY', 'HOST', 'SCOOTER', 'ANIMAL', 'BARTENDER']","['BUS', 'CAR', 'MOTORCYCLE']",TRUCK,SCOOTER,0.9988391599030365,False
102,"['ANIMAL', 'BEAKER', 'GONZO', 'SCOOTER']",blue,MUPPETS,"['DIGIT', 'MOTORCYCLE', 'MITT', 'DOG', 'SERVER', 'CHEF', 'PIGGY', 'CAR', 'BUS', 'HOST', 'TRUCK', 'BARTENDER']","['ANIMAL', 'BEAKER', 'GONZO']",SCOOTER,DOG,0.9914061227398495,False
102,"['DIGIT', 'DOG', 'MITT', 'PIGGY']",purple,HAND- AND FOOT-RELATED SLANG,"['BEAKER', 'MOTORCYCLE', 'GONZO', 'SERVER', 'CHEF', 'CAR', 'BUS', 'HOST', 'TRUCK', 'SCOOTER', 'ANIMAL', 'BARTENDER']","['DIGIT', 'DOG', 'MITT']",PIGGY,DOG,0.7744926528344356,False
103,"['FLOAT', 'MALT', 'SHAKE', 'SUNDAE']",yellow,SODA FOUNTAIN ORDERS,"['KEY', 'GLASS', 'HOVER', 'SPLIT', 'SIGNS', 'STAR', 'OLD', 'DASH', 'SOLID', 'CONCRETE', 'TANGIBLE', 'FIRM']","['FLOAT', 'MALT', 'SHAKE']",SUNDAE,HOVER,0.2198123091653429,False
103,"['CONCRETE', 'FIRM', 'SOLID', 'TANGIBLE']",green,"SET,  AS PLANS","['KEY', 'GLASS', 'FLOAT', 'HOVER', 'SPLIT', 'MALT', 'SIGNS', 'STAR', 'OLD', 'SHAKE', 'DASH', 'SUNDAE']","['CONCRETE', 'FIRM', 'SOLID']",TANGIBLE,FIRM,0.3139404991312442,False
103,"['GLASS', 'OLD', 'SIGNS', 'SPLIT']",blue,M. NIGHT SHYAMALAN MOVIES,"['KEY', 'FLOAT', 'HOVER', 'MALT', 'STAR', 'SHAKE', 'DASH', 'SOLID', 'CONCRETE', 'TANGIBLE', 'FIRM', 'SUNDAE']","['GLASS', 'OLD', 'SIGNS']",SPLIT,SOLID,0.8772342212676001,False
103,"['DASH', 'HOVER', 'KEY', 'STAR']",purple,___BOARD,"['GLASS', 'FLOAT', 'SPLIT', 'MALT', 'SIGNS', 'OLD', 'SHAKE', 'SOLID', 'CONCRETE', 'TANGIBLE', 'FIRM', 'SUNDAE']","['DASH', 'HOVER', 'KEY']",STAR,FLOAT,0.6639653174340803,False
104,"['FIT', 'HEALTHY', 'SOUND', 'STRONG']",yellow,ROBUST,"['FALL', 'WELL', 'TAP', 'NICKS', 'SWIFT', 'FOUNTAIN', 'DROP', 'SINK', 'SUMMER', 'KEYS', 'DIP', 'SPRING']","['FIT', 'HEALTHY', 'SOUND']",STRONG,WELL,0.9960864401376444,False
104,"['DIP', 'DROP', 'FALL', 'SINK']",green,DECLINE,"['STRONG', 'WELL', 'TAP', 'NICKS', 'HEALTHY', 'SWIFT', 'FOUNTAIN', 'SOUND', 'FIT', 'SUMMER', 'KEYS', 'SPRING']","['DIP', 'DROP', 'FALL']",SINK,FALL,0.7666139805426002,False
104,"['FOUNTAIN', 'SPRING', 'TAP', 'WELL']",blue,WATER SOURCES,"['STRONG', 'FALL', 'NICKS', 'HEALTHY', 'SWIFT', 'SOUND', 'FIT', 'DROP', 'SINK', 'SUMMER', 'KEYS', 'DIP']","['FOUNTAIN', 'SPRING', 'TAP']",WELL,SPRING,0.4918268254488211,False
